MTGDATE,RESID
1969-01-01,0.0
1969-02-01,0.0
1969-03-01,-0.2203723184972948
1969-04-01,0.485615695476784
1969-05-01,0.21817056054445721
1969-06-01,0.0101479259776384
1969-07-01,0.0
1969-08-01,0.3091546722516958
1969-09-01,0.03273282286815973
1969-10-01,0.13428729620761923
1969-11-01,0.025504635019264178
1969-12-01,0.07158214880577861
1970-01-01,-0.1266648590148699
1970-02-01,-0.3702848251069017
1970-03-01,-0.08166414931371441
1970-04-01,-0.10897295316291786
1970-05-01,0.24782171559721922
1970-06-01,-0.1537343842112581
1970-07-01,-0.2245683483508676
1970-08-01,-0.44000344744936676
1970-09-01,-0.23478289729248233
1970-10-01,-0.022296602446419206
1970-11-01,-0.35276827046100856
1970-12-01,-0.22038574460603622
1971-01-01,-0.6787679552318486
1971-02-01,-0.1041425572531218
1971-03-01,-0.07810757695567644
1971-04-01,0.4446993495586694
1971-05-01,0.05479664524989544
1971-06-01,0.3986315804214674
1971-07-01,-0.10246977338603808
1971-08-01,0.0
1971-09-01,0.0
1971-10-01,-0.2947414318633326
1971-11-01,-0.3320998195118842
1971-12-01,-0.8904300137947394
1972-01-01,-0.30687985054075256
1972-02-01,-0.10181352914648448
1972-03-01,0.218810361856125
1972-04-01,-0.14480714165949143
1972-05-01,-0.11964130752550156
1972-06-01,-0.09616474132312697
1972-07-01,0.0
1972-08-01,-0.0907685031070807
1972-09-01,-0.045000484044818545
1972-10-01,-0.06213912203450453
1972-11-01,0.012597459512314155
1972-12-01,-0.01616694489098297
1973-01-01,0.278391775619815
1973-02-01,0.18617792781078624
1973-03-01,0.027546375325986708
1973-04-01,-0.08526832041507659
1973-05-01,0.29474224396894727
1973-06-01,0.355012647016112
1973-07-01,0.11840624937091071
1973-08-01,0.23372670137852267
1973-09-01,-0.5909204603544816
1973-10-01,-0.8522863300497481
1973-11-01,-0.10666043566695696
1973-12-01,-0.20172076483714996
1974-01-01,-0.2206825990219183
1974-02-01,0.19970917746455197
1974-03-01,0.7747719149288379
1974-04-01,0.39486627529896956
1974-05-01,0.3407630323004775
1974-06-01,0.24525028687547426
1974-07-01,-0.13460681134457403
1974-08-01,-0.03826133621038069
1974-09-01,-0.4160884334520024
1974-10-01,-0.32802916862133935
1974-11-01,0.25299347388783056
1974-12-01,-0.2220510613029833
1975-01-01,-0.3822438594230666
1975-02-01,0.21370954850172685
1975-03-01,-0.44188864051647914
1975-04-01,-0.5696436031573411
1975-05-01,0.13788530708967323
1975-06-01,0.19071992561131632
1975-07-01,0.03362015984947245
1975-08-01,-0.1469223063330279
1975-09-01,-0.09680777965271198
1975-10-01,-0.19992701759246917
1975-11-01,-0.31862300678341837
1975-12-01,0.1999793418195561
1976-01-01,-0.08634695622527311
1976-02-01,-0.44247362242949956
1976-03-01,-0.2555372160492152
1976-04-01,0.1149368070369389
1976-05-01,-0.24453653097978878
1976-06-01,-0.030696350519521548
1976-07-01,-0.1452913649729433
1976-08-01,-0.058777462991693924
