MTGDATE,RESID
1976-09-01,-0.008079300142202317
1976-10-01,-0.12649299699861816
1976-11-01,-0.03801675922005665
1976-12-01,-0.1369711249673987
1977-01-01,-0.1657900769416675
1977-02-01,-0.14383388791851254
1977-03-01,-0.24905221117213264
1977-04-01,-0.08304524620331719
1977-05-01,-0.07301900740181891
1977-06-01,-0.18545124357475584
1977-07-01,-0.2612951095368762
1977-08-01,-0.023583544401092255
1977-09-01,0.056673884452175305
1977-10-01,-0.05977455006972846
1977-11-01,-0.0807592240435395
1977-12-01,-0.10701932210543494
1978-01-01,-0.21374632825237727
1978-02-01,0.011363898200715506
1978-03-01,-0.012689282413973255
1978-04-01,-0.10750487078671667
1978-05-01,-0.22503771998394673
1978-06-01,0.1789363968157133
1978-07-01,-0.14358723088930037
1978-08-01,-0.09591458553165783
1978-09-01,-0.12344651231904952
1978-10-01,0.1518873786440102
1978-11-01,0.15545489922329286
1978-12-01,-0.030633059706224708
1979-01-01,0.0
1979-02-01,-0.14715775686362578
1979-03-01,0.08377450452191158
1979-04-01,-0.08519372668223218
1979-05-01,0.05053751107876392
1979-06-01,0.0
1979-07-01,0.637938056601742
1979-08-01,0.33841998861263645
1979-09-01,-0.08937663859326966
1979-10-01,0.0
1979-11-01,0.11409833736053754
1979-12-01,0.0
1980-01-01,0.14737459246375215
1980-02-01,0.25287094945681055
1980-03-01,1.4914404485046897
1980-04-01,-3.2898816893191936
1980-05-01,-0.8146356328274392
1980-06-01,0.0
1980-07-01,0.37862809161768285
1980-08-01,-0.04392077521655735
1980-09-01,0.8586512220747324
1980-10-01,1.3698693821250716
1980-11-01,1.8541537461714794
1980-12-01,-0.6686577200373411
1981-01-01,0.0
1981-02-01,-0.7519305572618472
1981-03-01,0.34915334677705745
1981-04-01,0.0
1981-05-01,1.575597428921626
1981-06-01,0.0
1981-07-01,-0.6444403616799744
1981-08-01,-0.09563155136489321
1981-09-01,0.0
1981-10-01,-0.5001495706039387
1981-11-01,-0.38062198092238764
1981-12-01,0.11947237224378704
1982-01-01,0.0
1982-02-01,1.0038237241484627
1982-03-01,-0.35174052155295044
1982-04-01,0.0
1982-05-01,-0.11687583819984049
1982-06-01,0.0
1982-07-01,-0.17290554107394562
1982-08-01,-0.2623721946303504
1982-09-01,0.0
1982-10-01,-0.3082418941572532
1982-11-01,0.010331134531457842
1982-12-01,0.5295648308050329
1983-01-01,0.0
1983-02-01,0.11800680547350292
1983-03-01,0.13740434793143275
1983-04-01,0.0
1983-05-01,0.026520192945604093
1983-06-01,0.0
1983-07-01,0.07275147120891892
1983-08-01,-0.18867539767318964
1983-09-01,0.0
1983-10-01,0.18861867430700777
1983-11-01,-0.16396026641296366
1983-12-01,0.15679080951500554
1984-01-01,0.1367306083174857
1984-02-01,0.0
1984-03-01,-0.051438782538558936
1984-04-01,0.0
1984-05-01,0.09280745334933056
1984-06-01,0.0
1984-07-01,0.3555240087045523
1984-08-01,-0.025254727878532654
1984-09-01,0.0
1984-10-01,-0.03942506685805858
1984-11-01,-0.546796033730194
1984-12-01,-0.2090072987984687
1985-01-01,0.0
1985-02-01,-0.10037794601640898
1985-03-01,0.19720785030078647
1985-04-01,0.0
1985-05-01,-0.18052646686744345
1985-06-01,0.0
1985-07-01,0.06496311130630808
1985-08-01,0.1644839969861355
1985-09-01,0.0
1985-10-01,0.09464987007166853
1985-11-01,-0.001160624592221958
1985-12-01,-0.08649046900785895
1986-01-01,0.0
1986-02-01,-0.08534488710234547
1986-03-01,0.0
1986-04-01,0.18142742799087472
1986-05-01,0.08600461533908631
1986-06-01,0.0
1986-07-01,-0.20487893716975408
1986-08-01,-0.2618477186364945
1986-09-01,0.018795570282293252
1986-10-01,0.0
1986-11-01,0.0611151085404156
1986-12-01,-0.02777358851853253
1987-01-01,0.0
1987-02-01,0.16127665033249938
1987-03-01,0.20786353082285852
1987-04-01,0.0
1987-05-01,0.28066081067967463
1987-06-01,0.0
1987-07-01,-0.021453209548667276
1987-08-01,-0.0020493617929492804
1987-09-01,-0.10406070305492303
1987-10-01,0.0
1987-11-01,-0.08535309448449552
1987-12-01,-0.11025928365352146
1988-01-01,0.0
