MTGDATE,RESID
2009-01-01,0.022973679934496505
2009-04-01,-0.05409168903993486
2009-07-01,-0.05045396265668803
2009-10-01,0.28333039285967676
2010-01-01,-0.14483222025757145
2010-04-01,-0.07240968996964656
2010-07-01,-0.06454008711077237
2010-10-01,0.1579264817182296
2011-01-01,0.048801435181184176
2011-04-01,0.2893296167721052
2011-07-01,-0.106124870623201
2011-10-01,0.0282967748296708
2012-01-01,-0.07559894462006413
2012-04-01,-0.03955942307636605
2012-07-01,-0.0169550139891326
2012-10-01,0.011973043337135334
2013-01-01,0.039028286315010624
2013-04-01,0.21063269720828967
2013-07-01,-0.3712632471930353
2013-10-01,-0.15669160231139376
2014-01-01,-0.2551515350973461
2014-04-01,-0.027782892345052324
2014-07-01,-0.02709023860245348
2014-10-01,0.10541290659584471
2015-01-01,-0.00448397694716797
2015-04-01,0.1975840944492745
2015-07-01,-0.037405085783938585
2015-10-01,0.10914507042271901
